Prompt,Dataset,Audio file,Caption,Entailment,Neutral,Contradiction,Full response
,ClothoV2,Parque.wav,"['A small car drives by in the background', 'Car are driving by on a busy street.', 'Cars driving past during the day on a highway area.', 'The car is driving by on the roadway at a fast pace.', 'Three cars drive by and a person sets down keys.']",Vehicles are moving on a roadway.,A person is standing by a road as cars speed by and then drops their keys.,A quiet room with no signs of traffic.,
,ClothoV2,Rain - 1.wav,"['A heavy rain is coming down over a river.', 'A river is filled with water as the rain pours.', 'Heavy rain is pouring down outside while the odd clap of thunder sounds', 'Rain is falling and water is splashing off the ground.', 'Water is flowing in the stream and splashes against rocks.']",The soundscape includes heavy rainfall and a flowing river outdoors.,A thunderstorm is occurring by a river with noticeable rain and occasional thunder.,A calm day by the river with birds chirping and no precipitation.,
,ClothoV2,Int-condo-dryerexhaustport.wav,"['A man is speaking while a dryer is operating.', 'A man is talking while a dryer is audibly operating.', 'A man talks at the beginning while a hand dryer is being operated in the background.', 'A person speaking in an enclosed room with machinery sounds in the background.', 'With dryer sounds, a male voice is saying something.']",A male voice is audible with machinery noise in the background.,A man is giving a speech in a laundry room.,A quiet room with no background machinery noise.,
,ClothoV2,WinterWren1.wav,"['A bird chirps are followed by a man singing which is followed by more chirps.', 'Birds are chirping, and then a man says something.', 'Birds chirp, then man speaks, then birds chirp again.', 'The chirping birds are briefly interrupted by a man speaking.', 'chirping bird then a man saying something then more chirping']",A sequence of bird chirps is interspersed with a man's voice.,A man is singing a melody in a call and response with bird chirps.,A continuous song performed by a man without any interruptions.,
,ClothoV2,Sirens_in_The_Distance.wav,"['A police car that has its siren on and driving away.', 'A police car with its siren on starts driving away.', 'Couple of police cars with the siren blaring approached and left', 'The siren for an ambulance and a police car are blaring through traffic.', 'Traffic noise with multiple sirens ringing through it.']",Emergency vehicles with active sirens are navigating through traffic.,A police chase is happening with multiple sirens sounding amidst traffic.,A quiet street corner with no traffic or emergency sounds.,
,ClothoV2,blood_pressure.wav,"['A beeping sound is being created in intervals', 'A machine beeps over and over in a high pitched beep.', 'A machine is beeping over and over in a high pitch.', 'A steady, mechanical beeping resonates as time goes on.', 'Shrill, repeated beeps occur in continuous short intervals.']",A machine emits a series of high-pitched beeps at regular intervals.,An electronic device is signaling an alert with a repeated high-pitched tone.,A melody is played on a piano with various musical notes.,
,ClothoV2,Filling a Sink.wav,"['A faucet being turned on to run water in a basin.', 'A machine is running and water pouring into a basin and down a drain.', 'A shrill, mechanical whirring is followed by water running into a basin as time goes on.', 'The faucet is turned on and water runs into tub.', 'Water pours into a basin and down a drain while a machine is running.']",Water is flowing from a faucet into a basin with an accompanying mechanical noise.,A kitchen appliance is operating while someone fills a sink with water.,Complete silence as no water is running and no machines are operational.,
,ClothoV2,Ambience subway escalator.wav,"['A door creaks back and forth as high pitched noise rings', 'A door is creaking back and forth as high pitched noise rings', 'A hard metal object is being rubbed against another hard metal object and a loudspeaker is blaring.', 'Heavy equipment is being moved slowly in a construction area.', 'Two hard metal objects are rubbing against each other while loud noises are coming from the loudspeaker.']",There is a metallic creaking sound accompanied by a high pitched noise.,Construction workers are adjusting metal beams while an alarm is sounding.,A quiet library with the subtle sound of pages turning.,
,ClothoV2,japanese train platform.wav,"['A man on a loud speaker talks and people talk to each other.', 'A man speaks, and his voice echoes while other people speak.', 'A person speaks over a loudspeaker to people in a room.', 'The voice of a person booms over a loud speaker.', 'Someone who is talking over a loud speaker.']",A person is speaking through a loudspeaker in a reverberant space while others are talking.,A public announcement is being made indoors with some background conversation.,A group of people are silently listening to music.,
,ClothoV2,Haridwar Street 2.wav,"['A siren blares as traffic horns ring out while traffic moves.', 'A siren sounds as a vehicle drives by and cars honk.', 'A siren sounds as an emergency vehicle drives by and some cars honk and drive.', 'An ambulance alarm in the distance, getting closer mixed with the vehicle engine sounding.', 'vehicle engine sounding mixed with ambulance alarm in the distance approaching closer']",Emergency vehicle siren and traffic sounds are present.,An ambulance is responding to an emergency through busy streets.,A quiet residential area with occasional bird chirps,
,ClothoV2,Krankenwagen _ German Ambulances Passing by...wav,"['An ambulance is sounding its siren as it moves closer and then away.', 'An ambulance is sounding its siren as it moves closer.', 'An emergency siren on a vehicle is distant but then it gets louder and closer', 'The siren of an emergency vehicle approaches and gets louder as it gets closer', 'an emergency siren on a vehicle is distant but gets louder and closer']",The sound of a siren from an emergency vehicle is heard approaching and then receding.,"A police car is responding to an emergency, its siren sounding louder as it approaches.",The sound of a siren from an emergency vehicle remains at a constant volume and distance.,
,ClothoV2,PauseConference_youngerPeople.wav,"['A crowd of people are speaking to each other with distinct male and female voices.', 'A large crowd of people talking in a crowded room.', 'A large group of people are milling around and are chatting in an enclosed public space.', 'A large group of people are milling around and chatting in an enclosed public space.', 'lots of loud talking in a large crowd']",A large number of people are engaged in conversation in an indoor space.,Individuals are networking at a social gathering indoors.,A solitary speaker is presenting to a silent audience in a large hall.,
,ClothoV2,Table tennis and children&#39;s area.wav,"['A baby is crying and shouting while adults are speaking among each other.', 'A child screams, pounding on metal, more people speak, a person walks by and a child speaks again.', 'Children loudly playing with banging and others talking in the background.', 'People laugh and run while someone taps on a wall.', 'The children are playing loudly and banging things while others are talking in the background.']",Children are making noise with some banging sounds and voices are heard in the background.,A group of children are playing a game that involves running and hitting metal objects while adults converse nearby.,A quiet library setting with people whispering and reading books.,
,ClothoV2,FeurigerElias_Korntal_20090906_Vorbeifahrt.wav,"['A locomotive approaches and then moves away into the distance.', 'A moving train approached a place then left.', 'A train approaches slowly from a distance before moving past.', 'A train slowly approaching in the distance and then moving by.', 'Birds are chirping and a train passes by quickly and loudly.']","A train is heard approaching and then receding in the distance, accompanied by birdsong.",Birds chirp as a high-speed train rushes past a countryside location.,A train remains stationary while birds are chirping around.,
,ClothoV2,Town Sounds Birds Car 2.wav,"['A vehicle approached and left as the birds chirped in the background.', 'A vehicle approached and left while the birds chirped in the background.', 'Birds are chirping and cars are driving past down a highway.', 'Vehicles are passing by and birds are chirping', 'birds are singing as cars are passing by.']",Vehicles are moving in the proximity of audible bird calls.,A scene of morning traffic with birdsong filling the air.,Vehicles are at a standstill as silence envelops the area.,
,ClothoV2,Valladolid station2_kort.wav,"['A vehicle approaches loudly while birds chirp in the background.', 'Birds are chirping near a busy road with passing traffic.', 'Birds are chirping outside next to a street with cars driving by and a machine whirring.', 'Birds chirping outside next to a street with cars driving by and a machine whirring.', 'The vehicle approached loudly as the birds chirped in the background.']",Birds are chirping outdoors with vehicle noise and occasional machine sounds in the background.,A cityscape with birds chirping as cars pass by and a construction worker operates machinery nearby.,A quiet library room with only the sound of pages turning.,
,ClothoV2,wolombi-road.wav,"['Birds are chirping in the background when a car approached and then left', 'Birds are chirping in the distance and then a car going by hitting water.', 'Birds chirping in the background when a car approached and left', 'Birds chirping in the distance and then a car going by hitting water.', 'Cars drive by while a person is walking.']",Sounds of birds chirping with intermittent car noises in the background,"A pedestrian walking by the roadside as birds chirp and cars pass occasionally, splashing through water",Complete silence followed by a sudden loud vehicle horn,
,ClothoV2,recycling center 2.wav,"['A loud motor is running in the background, while there is the sound of a vehicle backing up.', 'A tractor engine starts, and another tractor beeps.', 'An engine is running when something moved and it started beeping.', 'Lots of random noise and rattling of a thin metal.', 'a motor is running in the background, then the sound of a vehicle backing up.']",A vehicle with an engine is operating and making a beeping sound.,A construction site with a tractor backing up and starting its engine.,A quiet room with no machinery or vehicle movement.,
,ClothoV2,FallWindThroughFieldWeedsInsectsOct3rd2014.wav,"['A man breathes heavily as crickets chirp in the background.', 'Insects chirp loudly and a strong breeze blows', 'Insects chirp loudly while a strong breeze blows', 'The wind howls and crickets chirp outside at night.', 'The wind howls while crickets chirp outside at night.']",There is the sound of wind and crickets chirping at night outdoors.,A person is outside at night where the wind is blowing and crickets are chirping.,The scene is silent except for the sound of a calm ocean tide.,
,ClothoV2,Stream-tight in on little fall.wav,"['Water is flowing into a bucket from a faucet.', 'A tap was running into a container filled with water.', 'A waterfall is flowing to a big body of water.', 'Some water is running into a pool in a fountain.', 'Water is falling into a larger body of water.']",There is the sound of water pouring into a larger quantity of water.,The recording captures the sound of a small stream or fountain filling a pool.,The audio depicts a dry environment with no water present.,
,ClothoV2,Traffic_Near_Construction_Site.wav,"['A variety of cars drive by, large and small, close and far away.', 'Cars are driving down the highway while it is raining.', 'Cars drive by a single point, some larger or closer than others.', 'Traffic is passing nearby as a hard object pounds on a hard surface.', 'Traffic is passing nearby, and the pounding of a hard object on another hard surface.']",Traffic is passing by with audible variations in vehicle size and proximity.,"A truck passes close by on a wet road, splashing water with its tires.",Quiet footsteps are approaching on a soft surface with no background noise.,
,ClothoV2,20090102.street.noise.wav,"['People are talking while emergency sirens are blaring.', 'Police sirens are blaring with some indoor conversation and footsteps.', 'Sirens are loud, voices are talking, and then footsteps pass by.', 'Sirens make loud sounds while voices talk and someone walks by.', 'The police sirens were blaring as conversations and footsteps came from inside.']",Sirens and indoor conversations with footsteps are audible.,Emergency responders are passing by a busy indoor scene.,A quiet library setting with no outside disturbance.,
,ClothoV2,"Atmos beach regular waves hit shore, birds mono.wav","['A vehicle is going down the road and the window is rolled down.', 'A vehicle is going down the road with the window rolled down.', 'Driving rain falls heavily onto a hard surface.', 'Ocean waves rolling in and crashing on the sand.', 'heavy rain falling on to a hard surface']",Sounds of a vehicle on a road during a rainstorm.,Driving in a car along the coast during a rain shower.,A quiet library room with no signs of weather or vehicles.,
,ClothoV2,Hunebed D36 Valthe.wav,"['An stream of running water with some branches on the down stream.', 'As it rains the wind is blowing and the rain gets harder.', 'It is raining and the wind is blowing and the rain gets harder.', 'It is raining, the wind is blowing and leaves are crunching.', 'It seems to be raining while the wind is blowing and a faint crunchy sound.']",There is the sound of rain with wind in the background.,"The sound of a storm is present with rain, wind, and stepping on leaves.",A calm sunny day with no wind or rain.,
,ClothoV2,Walking on Snow 001.wav,"['Rhythmic, continuous stepping with crunching along the way until the stepping slows down.', 'Someone is walking through the dirt, as birds are chirping in the background.', 'Steady footsteps are crunching through the snow that gradually slow down.', 'Steady footsteps crunching through snow then slows down', 'Steps in rhythm on a crunchy surface, then the steps slow.']","Footsteps with a crunchy characteristic indicating movement across a textured surface are heard, with the pace of walking slowing down.","A person is hiking on a gravel path in a wooded area, where birds can be heard in the surrounding environment.",Continuous smooth rolling sounds on a solid surface with a constant speed.,
,ClothoV2,horns blare.wav,"['A vehicle passes by and two cars beep their horns.', 'An engine noise is getting closer then farther away, followed by two car horns honking.', 'Engine noise getting closer then farther away followed by two car horns honking.', 'Various vehicles speed by and honk at each other.', 'Various vehicles speed by and then they honk at each other.']",Vehicles are moving and honking on a road.,Traffic is increasing as cars are overtaking and honking on a highway.,A quiet street with pedestrians chatting and no cars in sight.,
,ClothoV2,Living Minute - Traffic on the Loop.wav,"['A loud wind blows in the background as the mechanical hum of vehicles speeding through traffic resonate.', 'A noise of an airplane flying in near distance', 'An airplane roars while flying overhead and nearby.', 'Car engines and wheels on pavement passing by .', 'Traffic is passing down a road nearby and air is moving in an enclosed space.']","Vehicles are moving and an airplane is flying in the vicinity, accompanied by wind noise.",Cars are driving on a highway under an airport's flight path with a breeze stirring.,Quiet room with occasional footsteps and no signs of transportation or wind.,
,ClothoV2,Clara_Hose_cleaning_floor .wav,"['A machine is rumbling while another machine is whirring in the background.', 'An engine is going off somewhere near while air or water is rushing over something.', 'Heavy rain and wind and some thunder in the back ground.', 'Heavy rain is accompanied by wind and some thunder roaring in the background.', 'Somewhere near an engine is going off while air or water is rushing over something.']",The recording captures a mix of weather-related sounds and mechanical noises.,A storm is brewing while a vehicle or generator is running nearby.,The audio depicts a quiet library setting with no discernible background noise.,
,ClothoV2,airport_road.wav,"['A plane flying above, getting closer and then going away.', 'A plane is taking off on a runway, its engine roaring as it picks up speed.', 'A plane passes by and fades into the distance.', 'A plane passes by and fades off into the distance.', 'The engine of the plane roars as it speeds down the runway.']","A plane is heard moving from a distance, approaching, and then receding.","A jet is accelerating before takeoff, with the sound of its engines peaking as it lifts off.",A static plane engine is revving up at a consistent volume.,
,ClothoV2,Cityscape 03 100208.wav,"['A car passes by as someone is using a big hammer.', 'An airplane that is slowing down to land on the runway.', 'Cars drive by, and a thumping sound occurs three times.', 'Cars pass by and a thumping sound occurs three times.', 'Someone is using a large and heavy hammer and a car passes by.']",Vehicles are moving and there is a repetitive thumping noise,A construction worker is hammering near a busy street as a plane descends in the distance,A quiet room with only the sound of a ticking clock,
,ClothoV2,Morning Birds 001.wav,"['A big flock of birds are chirping loudly.', 'A bunch of birds are chirping and singing', 'Birds are chirping loudly in a wooded area.', 'Birds tweet and call at various frequencies and tones.', 'Multiple birds tweeting and chirping in all different tones and pitches']",A variety of birds are vocalizing in a natural environment.,A group of songbirds is performing a morning chorus in the forest.,A single bird is quietly singing in a closed room.,
,ClothoV2,Dixon_Nat.wav,"['Children talk and play with each other on a playground.', 'Children talking to one another in a school and a door closes.', 'Kids are in a playground playing and talking while a fan is running in the background.', 'Kids are talking and playing while adults are chatting and moving about.', 'Kids talking and playing, adults talking and moving']",Children are playing and talking in an area with background noise and activity.,Children are playing tag on a playground while parents discuss nearby.,Children and adults are quietly reading books in a library.,
,ClothoV2,rim of woods farmland people far NL 01 151003_0804 ST.wav,"['Birds chirping in an enclosed space while people are talking and looking on.', 'Many birds are outside and chirping and singing.', 'Multiple birds are chirping and people are talking in the background.', 'People are talking in the background while multiple birds are chirping.', 'Several birds are chirping and singing out side.']",Birds are chirping with background chatter of people,People are observing birds in an outdoor setting,A quiet room with no bird sounds or conversation,
,ClothoV2,valley of the Selke.wav,"['A river crashes on the rocks loudly as birds sound in the background.', 'A waterfall is rushing water into a river while birds are chirping.', 'A waterfall outside flowing over rocks with birds singing.', 'Birds are singing while a waterfall flows over some rocks.', 'The flowing water of a waterfall into a river as birds audibly sing.']",Birds are chirping in the background with the sound of rushing water over rocks.,"A forest scene with a waterfall and birdsong, possibly including the rustling of leaves.",Complete silence except for the occasional bird call.,
,ClothoV2,Beach and Birds.wav,"['The sea gently washes up onto the shore.', 'The water is gently flowing past while birds chirp in the background', 'Water is gently flowing past while birds chirp in the background', 'Water is running as birds chirp in the background.', 'Water sound and birds are chirping in the background.']",There is the sound of water accompanied by birdsong in a natural setting.,A stream is flowing through a forest with birds singing from the trees.,Traffic noise dominates as cars honk in a busy city.,
,ClothoV2,Waterfall close.wav,"['A loud static sound like feedback and wind towards the end.', 'A television has been left on and the static from it is loud.', 'The engine is running as the rain pours down on it.', 'Winds blow as vehicles drive by in the distance', 'an engine is whirring while the rain is falling down']","There is a consistent static noise accompanied by the sound of wind and rain, suggesting an outdoor setting with some electronic interference.",The static noise is emanating from a television set outdoors during a rainy day with occasional wind gusts and distant traffic.,A quiet room is filled with the sound of gentle rain with no signs of electronic static or wind.,
,ClothoV2,sim police siren.wav,"['A constant , blaring siren is sounding nonstop, without a break.', 'A loud emergency siren moving up and down in pitch.', 'A loud siren changing in pitch in a rhythmic repeating way.', 'A loud siren goes up and down in pitch.', 'A siren blaring and changing in pitch in a rhythmic repeated way.']",A loud siren is emitting a continuous sound with a fluctuating pitch.,A police car is passing by with its siren on.,A choir is singing in harmony.,
,ClothoV2,Bicycle_Bell.wav,"['A bicycle bell is rung as someone talks in the background', 'A bell of a bike is ringing as it rides down the street.', 'A person is repetitively ringing the bell on a bicycle.', 'The bicycle bell is rung as someone talks in the background', 'a person is ringing the bell of a bicycle repetitively']",A bicycle bell is being rung with audible background conversation.,A cyclist is signaling while riding through a busy street.,A quiet library with no distinguishable sounds.,
,ClothoV2,bicycle-pedal-streetlife-femalefootsteps-ST.wav,"['A bell is ringing and a person is walking.', 'A bell is ringing loudly as a person is walking.', 'A bell is ringing while a person wearing high heels walks across a hard floor.', 'A bicycle bell being rung while someone is walking in high heels.', 'A person wearing high heels walking along a hard floor with a bell ringing.']",A bell is ringing while a person walks on a hard surface.,A bicycle bell is rung by a cyclist passing by a person walking in high heels.,A quiet library with people reading.,
,ClothoV2,mallarenga_emplomellada_ed.wav,"['A group of birds is chirping to each other.', 'All the different birds are chirping in the background.', 'Birds are chirping lightly chirping in the background.', 'The birds are chirping lightly in the background.', 'Two thuds while birds chirp in the background.']","Birds are audibly communicating in the background, accompanied by occasional thuds.",A variety of birds in a natural setting are engaging in a morning chorus with intermittent disturbances.,A silent forest scene with no bird sounds.,
,ClothoV2,rain_on_window.wav,"['Rain coming down on top of a roof, steadily.', 'Rain is hitting the top of a roof at a steady pace.', 'Water flowing in a mechanical water mill and dripping down onto some surface.', 'Water flows at a constant rate and also drips.', 'Water from a mechanical mill is flowing and dripping down onto a surface.']",The sound of water is consistently hitting a surface.,Rain pours down on a tin roof creating a rhythmic pattern.,A stream is gently babbling over smooth rocks in an open field.,
,ClothoV2,Tbilisi Sea.wav,"['Children are playing at a park while vehicles go by.', 'Children laugh, talk and play in a busy city playground.', 'In a busy city playground children laugh and talk and play', 'People are gathered in a group at a park on a windy day.', 'a group of people gathering at a park on a windy day.']",Children are engaging in activities and interacting in a park with audible wind and city sounds.,A group of children is playing a game of tag in a park on a breezy day.,Individuals are quietly observing an art exhibit indoors.,
,ClothoV2,pases_0.wav,"['A person dragging their feet while walking on gravel.', 'Footsteps are crunching as someone is walking down the street.', 'Footsteps crunch as someone walks down the street.', 'The couple walked in the snow hand in hand with little to no conversation.', 'Walking in the snow with little to no conversation.']",Footsteps are audible on a granular surface.,A pair is taking a silent walk on a gravel-covered road.,A group is having a lively chat while walking on a wooden floor.,
,ClothoV2,Rain Gutter Drain Rear.wav,"['A faucet is running and the droplets are hitting the bottom of the sink.', 'The droplets are hitting the bottom of the sink while the faucet is running.', 'Water is dripping with a rattling sound in the background.', 'While water is slowing flowing out of a pipe, an engine whirs in the background.', 'water dripping with a rattling sound in the background']",Water is dripping and there is a consistent mechanical noise in the background.,A leaky faucet drips steadily into a metal sink with a small motor running nearby.,Complete silence except for the occasional sound of a motor.,
,ClothoV2,Door opening_closing.wav,"['A closed door swings open then closes again over and over.', 'A door keeps opening and shutting on its creaking hinges several times over.', 'A door opening and shutting on creaking hinges several times.', 'The door is being opened and closed over and over.', 'a door being opened and closed several times']",A repetitive creaking noise indicates a door being opened and closed multiple times.,Someone is deliberately operating a creaky door back and forth.,Continuous silence without any discernible movement or activity.,
,ClothoV2,Train coming to a stop (recorded between two cars).wav,"['A train is travelling making loud crashing and hissing sounds.', 'A train slowing down at a station and coming to a stop', 'As it comes to a stop, a train slows down at a station.', 'Inside a train car that is moving along the tracks.', 'Inside the car of a train that is travelling along the tracks.']",A train is in motion and coming to a stop at a station.,Passengers are waiting as a train brakes to a halt at the platform.,A train is rapidly accelerating past the station without stopping.,
,ClothoV2,water_waterfall_small_001.wav,"['Heavy rain pounds loudly against a hard surface.', 'It is raining hard and water is pouring of a roof.', 'It is raining hard and water is pouring off of a roof.', 'Water is pouring down a gutter and into a drain.', 'water rushing down a stream or along a gutter']","Heavy rainfall is hitting a solid surface, likely a roof, with a significant amount of water flowing through a gutter.","A severe rainstorm is causing overflow on rooftops, leading to a forceful stream of water through the gutters and into a storm drain.",A calm brook is gently flowing through a quiet forest.,
,ClothoV2,waves beach medium5 from balcony or heavy tropical storm.wav,"['A downpour of rain hitting the ground noisily.', 'A heavy rain falling down outside next to a street with vehicles driving by.', 'A lot of static rustles before coming to an end.', 'Rain is falling heavily near a street with vehicles driving by.', 'Rain is pouring on the ground outdoors heavily']",Heavy rain is falling outdoors with occasional sounds of vehicles in the background.,The sound of a thunderstorm is accompanied by the noise of busy traffic.,A quiet snowy day with no precipitation or traffic noise.,
,ClothoV2,AC Unit.wav,"['A buzz saw creates a loud noise and then gets quieter.', 'A buzz saw starts off loud and then slowly gets quieter.', 'A humming engine which is getting progressively quieter.', 'A machine buzzes over the constant hum of another machine', 'Humming of an engine that goes more and more quiet']",A machine is operating with a loud buzz that gradually diminishes in volume.,"A buzz saw is cutting through material, causing a loud noise that fades as the work progresses.",A choir is singing over the background sound of a buzzing machine.,
,ClothoV2,Movie projector.wav,"['A large machine is outdoors making a whirring sound.', 'A large machine outdoors making a whirring sound.', 'A machine is running at a constant speed and a scraping of metal nearby.', 'An electric generator runs and gets progressively louder.', 'An electric generator that is running but progressively getting louder.']",A machine is operating outdoors with a noticeable increase in volume.,"An electric generator is powering up, causing metallic components to resonate and scrape as it intensifies.",A quiet indoor environment is undisturbed by any machinery.,
,ClothoV2,PlaneDroningOverForest.wav,"['A helicopter whirs as birds and cicadas chirp in the distance.', 'A person riding a bike as birds sitting on a tree cry out.', 'A plane is passing by and birds are singing.', 'Birds sing as a plane passes by overhead.', 'an airplane is flying down below while birds are chirping down below']",Birds are audible alongside a loud aircraft in the background.,A cyclist is passing by while birds are chirping and a helicopter or plane flies overhead.,An airplane and helicopter are both flying closely together while birds are silent.,
,ClothoV2,Cicada summer.wav,"['Cicadas chirp far away and then come near.', 'Cicadas chirp softly at first with the chirping becoming louder.', 'Crickets are chirping and birds are making different noises while the wind blows.', 'Insect noise is in the background with a more distinct insect buzzing getting louder then quieter.', 'The wind blows in the trees while the birds sing and chirp together and crickets buzz in the grass.']","There are sounds of various insects and birds, accompanied by the sound of wind.",A swarm of cicadas is approaching a microphone placed near a field with birds and crickets.,The audio recording is silent except for the sound of a single bird singing.,
,ClothoV2,FP_Rainstorm.wav,"['A mechanism spins as birds chirp in the distance', 'A mechanism spins as some birds chirp in the distance.', 'A rainstorm pours while a motorcycle engine is revving.', 'It is raining lightly at a steady pace while some noises echo in the back.', 'It is raining lightly at a steady pace while sounds echo.']",There is a consistent sound of rain with a mechanical noise and distant birds chirping.,A motorcycle is idling in a light rainstorm with occasional bird calls.,A quiet room with a ticking clock.,
,ClothoV2,"Julian&#39;s Door - open and close, hinge only.wav","['A door with a gentle close mechanism is being repeatedly opened and closed to create a creaking noise.', 'A person is opening and closing a squeaky door', 'A screeching of a door being opened and closed several times.', 'A squeaky door is being opened and shut by a person.', 'The door is screeching as it is opened and closed several times.']","A squeaky door is being operated, causing a creaking noise.",Someone is intentionally making a squeaky door screech for a sound effect.,A well-oiled door is swinging silently in a quiet room.,
,ClothoV2,Flowing traffic near a traffic light in the inner ring of milan.wav,"['A drill goes off while the traffic passes the construction site.', 'A drill goes off while traffic passes the construction site.', 'Cars and trucks passing by causing loud traffic.', 'The cars are passing by and then an animal chirps while in the middle of the busy street.', 'the cars are passing by and then an animal chirps in the middle of the busy street']",Traffic noise and a drill are audible in a busy street setting.,"A construction site is active alongside vehicle traffic, and occasionally an animal is heard.",A quiet park with birds chirping and no sign of urban activity.,
,ClothoV2,"Ambience - Merri path, trees and birds, gentle wind take 2.wav","['A car speeds by and honks while birds chirp.', 'Birds are chirping as a car speeds by and honks.', 'Birds chirp while people drive and honk in the background.', 'Chirping birds, in the background moving vehicles, honking car horns.', 'Engines running, traffic noises and birds chirping in the background.']",Ambient sounds include birds chirping with occasional car honks and traffic noise.,A busy street scene with birds chirping among the sounds of passing traffic and car horns.,"A quiet park with only the sound of birds, without any traffic or car noises.",
,ClothoV2,asphalt shredder working.wav,"['A car is driving followed by several short honks.', 'A mechanical machine is working by spinning and making noises', 'As the car drives through, it is accompanied by several short honks.', 'Cars drive and honk once in a while.', 'a mechanical machine is working and spinning and making noises']",A vehicle is moving and honking intermittently.,A car is navigating through traffic and honking to signal other drivers.,A quiet library with no discernible mechanical sounds.,
,ClothoV2,110911_passing_helicopter_in_rain.wav,"['A plane is flying in the sky and as it comes near sound increases', 'A plane is flying in the sky and it gets louder as it comes near.', 'An airplane comes from a distance then passes by.', 'Standing still as an audible plane is flying overhead', 'standing still listening to the airplane fly overhead']",An airplane is flying overhead with increasing loudness as it approaches.,"A jet is cruising at a high altitude, its engines roaring more intensely as it nears.",A quiet room with an airplane model on display.,
,ClothoV2,BPetroleum_B.wav,"['A keyboard synthesizer emits its slow electronic echoes', 'A metallic wind instrument blows at varying long pitches.', 'Someone was playing a high pitched musical instrument', 'Someone was playing a musical instrument with a high pitch', 'slow electronic echoes being emitted from a keyboard synthesizer']",A musical instrument is producing sustained high-pitched tones.,A musician is performing a solo on a theremin or a similar electronic instrument.,A string quartet is playing a classical composition.,
,ClothoV2,Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_03.wav,"['A bird sings, another animal makes a noise, and it is raining.', 'A steady stream of water while in the background birds are chirping.', 'The rain is falling down while he birds are chirping and then one bird fly away', 'Water flows at a constant rate while birds chirp in the background.', 'While the wind is blowing, a bird chirps, and a hard object thumps.']",Birds are chirping with the sound of water flowing in the background.,A stream is rushing by as birds sing and the wind rustles the leaves.,Birds are chirping in a quiet desert landscape.,
,ClothoV2,tiny raindrops under an umbrella.wav,"['A fire crackling while traffic goes by in the distance.', 'A fire is crackling while the wind is blowing.', 'A pile of wood is burning and birds sing as a vehicle drives away in the distance.', 'The wind is blowing while a fire is burning.', 'pile of wood burning, birds singing, and a vehicle driving away in distance']",There is a fire burning with background environmental noise.,A campfire is crackling with occasional bird calls and distant traffic sounds.,A quiet room with an air conditioner running.,
,ClothoV2,Drip02.wav,"['Air is moving in the background and water is dripping in the foreground.', 'Water dripping four times followed by some rustling.', 'Water droplets and the drone of machinery in the background.', 'Water is dripping four times followed by some rustling.', 'Water is slowly dripping from a tap at a steady pace.']",There is a consistent sound of water dripping with a background noise that could be air movement or machinery.,The sound of water dripping from an indoor faucet is accompanied by the rustling of someone working nearby.,The audio captures a busy urban environment with no discernible water-related sounds.,
,ClothoV2,rain and thunder 2.wav,"['A thunderstorm with rain, wind and blowing branches and trees.', 'A thunderstorm with rain, wind and blowing branches in the trees.', 'Rain is coming down with birds chirping and thunder in the background.', 'Rain is pouring down and thunder roars while birds are chirping.', 'Rain is pouring down while birds are chirping and thunder roars.']","A thunderstorm is occurring outdoors with rain, wind, and occasional bird chirps.",Birds are singing a morning chorus during a rainstorm with thunder.,"A calm, sunny day where birds are chirping without any rain or thunder.",
,ClothoV2,cowbell.wav,"['A small bell rings rapidly and then slows down.', 'Someone is ringing a bell repeatedly and consistently but with an irregular pattern.', 'Someone is sounding a bell repeatedly and consistently but with an irregular pattern.', 'The bell clanks again and again, sounding multiple times.', 'The bell sounds multiple times as it clanks.']",The bell is being sounded repeatedly with varying rhythms.,A person is playing a rhythm on a handbell.,There is a continuous and steady ringing of a bell without variation.,
,ClothoV2,metal.wav,"['A metal object is striking the side of a glass jar in an irregular fashion.', 'Someone is tapping the side of a glass with silverware.', 'Someone is using silverware to tap the side of a glass.', 'Something clinking against glass and at the end something rolling in or against glass.', 'Something clinking against glass, at the end something rolling in or against glass.']",There is the sound of glass being tapped by a metal object.,A person is playing a rhythmic pattern on a glass with a metal utensil.,A choir is singing in a room with glassware present.,
,ClothoV2,atmo__suburban_railway_inner_voices_hamburg1.wav,"['A group of people are talking and moving around while traffic is flowing in the background.', 'On a crowded bus, several people were talking and chatting.', 'Several people in a crowded bus talking and chatting.', 'Traffic flows in the background as people that are moving around converse', 'people are talking in the background as objects are being hit creating a screech']",There is a conversation among several people with traffic noise in the background.,Passengers are exchanging stories on a busy bus with the city's hustle audible outside.,A quiet room where one person is reading aloud with no background noise.,
,ClothoV2,Crickets&amp;Quail.wav,"['Crickets and insects making sounds at night next to a road with traffic sounds.', 'The hum of traffic on a nearby road is accompanied by the chirp and buzz of crickets and insects.', 'The repetitive pattern of insects chirping repeats over and over again.', 'The slow chirping of crickets as night falls upon the land.', 'With an owl, insects are making noises in the night.']","The sound of insects, predominantly crickets, is heard along with the consistent hum of traffic in the background at night.","An owl hoots intermittently as crickets and other insects create a nocturnal soundscape, with the distant noise of vehicles passing by.","The tranquil silence of a remote forest at night, devoid of human activity or the sound of cars.",
